,artist,firstName,itemInSession,lastName,length,level,location,sessionId,song,userId
2039,Fleet Foxes,Tegan,0,Levine,208.03873,free,"Portland-South Portland, ME",307,Tiger Mountain Peasant Song,80
2040,be your own PET,Kate,77,Harrell,66.87302,paid,"Lansing-East Lansing, MI",293,Food Fight!,97
2041,The Killers,Kate,78,Harrell,220.89098,paid,"Lansing-East Lansing, MI",293,When You Were Young,97
2042,Roy Ayers,Tegan,1,Levine,240.90077,free,"Portland-South Portland, ME",307,Searching,80
2043,Rihanna,Kate,79,Harrell,229.04118,paid,"Lansing-East Lansing, MI",293,Take A Bow,97
2044,Andres Calamaro,Kate,80,Harrell,144.5873,paid,"Lansing-East Lansing, MI",293,El Novio Del Olvido,97
2045,Blue States,Kate,81,Harrell,299.2322,paid,"Lansing-East Lansing, MI",293,Walkabout,97
2046,The Black Keys,Kate,82,Harrell,161.85424,paid,"Lansing-East Lansing, MI",293,Act Nice and Gentle,97
2047,Staind,Kate,83,Harrell,291.65669,paid,"Lansing-East Lansing, MI",293,Outside (Original LP Version),97
2048,James Taylor,Kate,84,Harrell,253.12608,paid,"Lansing-East Lansing, MI",293,Sweet Baby James,97
2049,Moby,Kate,85,Harrell,198.60853,paid,"Lansing-East Lansing, MI",293,Time's Up (Dust Mix),97
2050,Girl Talk,Kate,86,Harrell,170.73587,paid,"Lansing-East Lansing, MI",293,Hold up,97
2051,Sean Kingston and Justin Bieber,Kate,87,Harrell,201.9522,paid,"Lansing-East Lansing, MI",293,Eenie Meenie,97
2052,Mynt,Celeste,2,Williams,166.94812,free,"Klamath Falls, OR",52,Playa Haters,53
2053,Taylor Swift,Celeste,3,Williams,230.47791,free,"Klamath Falls, OR",52,You Belong With Me,53
2054,Amy Winehouse,Celeste,4,Williams,229.85098,free,"Klamath Falls, OR",52,Valerie,53
2055,Jimmy Eat World,Celeste,5,Williams,285.83138,free,"Klamath Falls, OR",52,Dizzy,53
2056,Maldita Nerea,Anabelle,0,Simpson,241.162,free,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",158,Supelicula,69
2057,Fluke,Connar,0,Moreno,478.92853,free,"Houston-The Woodlands-Sugar Land, TX",168,Bermuda,62
2058,Habib KoitÃÂ©,Jayden,0,Fox,285.1522,free,"New Orleans-Metairie, LA",185,Din Din Wo,101
2059,The Kooks,Sara,0,Johnson,132.25751,paid,"Winston-Salem, NC",152,Eddie's Gun,95
2060,Blues Traveler,Sara,1,Johnson,290.24608,paid,"Winston-Salem, NC",152,Hook,95
2061,Coldplay,Sara,2,Johnson,298.762,paid,"Winston-Salem, NC",152,Shiver,95
2062,Tom Petty And The Heartbreakers,Sara,3,Johnson,183.01342,paid,"Winston-Salem, NC",152,The Wild One_ Forever,95
2063,Girl Talk,Sara,4,Johnson,173.24363,paid,"Winston-Salem, NC",152,Give and Go,95
2064,Florence + The Machine,Sara,5,Johnson,258.55955,paid,"Winston-Salem, NC",152,Cosmic Love,95
2065,Three Drives,Sara,6,Johnson,411.6371,paid,"Winston-Salem, NC",152,Greece 2000,95
2066,Jonas Brothers,Sara,7,Johnson,192.36526,paid,"Winston-Salem, NC",152,Sorry,95
2067,Tevin Campbell,Sara,8,Johnson,293.04118,paid,"Winston-Salem, NC",152,Round And Round (Soul Mix Edit),95
2068,Sting,Sara,9,Johnson,257.12281,paid,"Winston-Salem, NC",152,Windmills Of Your Mind,95
2069,The Champs,Sara,10,Johnson,132.0224,paid,"Winston-Salem, NC",152,Tequila,95
2070,RÃÂ¶yksopp,Sara,11,Johnson,214.93506,paid,"Winston-Salem, NC",152,Poor Leno Jakatta Radio Mix,95
2071,Avenged Sevenfold,Sara,12,Johnson,312.11057,paid,"Winston-Salem, NC",152,Bat Country (Album Version),95
2072,Sam Cooke,Sara,13,Johnson,122.04363,paid,"Winston-Salem, NC",152,Ain't Misbehavin,95
2073,Apulanta,Sara,14,Johnson,219.53261,paid,"Winston-Salem, NC",152,Hallaa,95
2074,Era,Sara,15,Johnson,200.56771,paid,"Winston-Salem, NC",152,Cathar Rhythm,95
2075,Klaus Badelt,Sylvie,1,Cruz,128.62649,free,"Washington-Arlington-Alexandria, DC-VA-MD-WV",210,Moonlight Serenade,10
2076,Parov Stelar,Sara,16,Johnson,281.5473,paid,"Winston-Salem, NC",152,KissKiss,95
2077,Florence + The Machine,Lily,0,Koch,290.48118,paid,"Chicago-Naperville-Elgin, IL-IN-WI",199,Rabbit Heart (Raise It Up),15
2078,De La Soul,Sara,17,Johnson,221.72689,paid,"Winston-Salem, NC",152,Me_ Myself & I,95
2079,Lil Wayne / T-Pain,Sara,18,Johnson,244.58404,paid,"Winston-Salem, NC",152,Got Money,95
2080,Cher,Lily,1,Koch,167.41832,paid,"Chicago-Naperville-Elgin, IL-IN-WI",199,Milord,15
2081,Edge Of Dawn,Lily,2,Koch,253.72689,paid,"Chicago-Naperville-Elgin, IL-IN-WI",199,Losing Ground,15
2082,The Black Keys,Sara,19,Johnson,223.84281,paid,"Winston-Salem, NC",152,Elevator,95
2083,Smokie Norful,Lily,3,Koch,337.84118,paid,"Chicago-Naperville-Elgin, IL-IN-WI",199,I Need You Now (Build A Bridge Version),15
2084,Adam Lambert,Sara,20,Johnson,227.39546,paid,"Winston-Salem, NC",152,Whataya Want From Me,95
2085,Pulp,Sara,21,Johnson,208.95302,paid,"Winston-Salem, NC",152,Little Girl (With Blue Eyes),95
2086,Alliance Ethnik,Lily,4,Koch,265.76934,paid,"Chicago-Naperville-Elgin, IL-IN-WI",199,Creil City,15
2087,Tricky,Sara,22,Johnson,212.79302,paid,"Winston-Salem, NC",152,Ponderosa,95
2088,John Butler Trio,Lily,5,Koch,223.68608,paid,"Chicago-Naperville-Elgin, IL-IN-WI",199,Betterman (full-length/album version),15
2089,Culture Club,Sara,23,Johnson,282.48771,paid,"Winston-Salem, NC",152,Believe (Demo),95
2090,The Temper Trap,Lily,6,Koch,192.67873,paid,"Chicago-Naperville-Elgin, IL-IN-WI",199,Fader,15
2091,La Mosca Tse-Tse,Sara,24,Johnson,195.082,paid,"Winston-Salem, NC",152,Patadas En El Corazon,95
2092,Cute Is What We Aim For,Lily,7,Koch,201.22077,paid,"Chicago-Naperville-Elgin, IL-IN-WI",199,Finger Twist & Split (Album Version),15
2093,Jack Johnson,Sara,25,Johnson,236.72118,paid,"Winston-Salem, NC",152,Bubble Toes,95
2094,Siriusmo,Lily,8,Koch,272.61342,paid,"Chicago-Naperville-Elgin, IL-IN-WI",199,Simple,15
2095,Creedence Clearwater Revival,Sara,26,Johnson,312.89424,paid,"Winston-Salem, NC",152,Feelin' Blue,95
2096,Alberto Plaza,Lily,9,Koch,271.3073,paid,"Chicago-Naperville-Elgin, IL-IN-WI",199,No Seas Cruel (vivo),15
2097,Brand New,Sara,27,Johnson,188.49914,paid,"Winston-Salem, NC",152,Not The Sun,95
2098,Sean Lennon,Lily,10,Koch,202.97098,paid,"Chicago-Naperville-Elgin, IL-IN-WI",199,Into The Sun,15
2099,K-OS,Sara,28,Johnson,211.33016,paid,"Winston-Salem, NC",152,EMCEE Murdah,95
2100,Nana Caymmi,Lily,11,Koch,251.0624,paid,"Chicago-Naperville-Elgin, IL-IN-WI",199,Acercate Mas (2000 Digital Remaster),15
2101,Casino Versus Japan,Sara,29,Johnson,86.30812,paid,"Winston-Salem, NC",152,Moonlupe,95
2102,the bird and the bee,Sara,30,Johnson,281.23383,paid,"Winston-Salem, NC",152,Ray Gun,95
2103,Skyforger,Lily,12,Koch,38.94812,paid,"Chicago-Naperville-Elgin, IL-IN-WI",199,In the Yard of the Father's Son,15
2104,Bryan Ferry,Lily,13,Koch,265.87383,paid,"Chicago-Naperville-Elgin, IL-IN-WI",199,Slave To Love (1999 Digital Remaster),15
2105,The Black Keys,Sara,31,Johnson,196.91057,paid,"Winston-Salem, NC",152,All Hands Against His Own,95
2106,Foxy Shazam,Lily,14,Koch,201.74322,paid,"Chicago-Naperville-Elgin, IL-IN-WI",199,Wanna-be Angel (Album Version),15
2107,The Ruts,Sara,32,Johnson,338.96444,paid,"Winston-Salem, NC",152,West One (Shine On Me),95
2108,Old 97's,Lily,15,Koch,231.28771,paid,"Chicago-Naperville-Elgin, IL-IN-WI",199,Victoria (LP Version),15
2109,Lonnie Gordon,Lily,16,Koch,181.21098,paid,"Chicago-Naperville-Elgin, IL-IN-WI",199,Catch You Baby (Steve Pitron & Max Sanna Radio Edit),15
2110,Bon Iver,Sara,33,Johnson,220.70812,paid,"Winston-Salem, NC",152,For Emma,95
2111,Florence + The Machine,Lily,17,Koch,219.66322,paid,"Chicago-Naperville-Elgin, IL-IN-WI",199,Dog Days Are Over (Radio Edit),15
2112,Glen Washington,Sara,34,Johnson,193.82812,paid,"Winston-Salem, NC",152,One Of These Days,95
2113,Mad Cobra,Lily,18,Koch,230.68689,paid,"Chicago-Naperville-Elgin, IL-IN-WI",199,Flex,15
2114,Dropout Year,Sara,35,Johnson,227.36934,paid,"Winston-Salem, NC",152,This Notebook,95
2115,Flogging Molly,Lily,19,Koch,260.75383,paid,"Chicago-Naperville-Elgin, IL-IN-WI",199,Punch Drunk Grinning Soul,15
2116,Young Rebel Set,Sara,36,Johnson,248.55465,paid,"Winston-Salem, NC",152,If I Was,95
2117,Sneaker Pimps,Lily,20,Koch,260.91057,paid,"Chicago-Naperville-Elgin, IL-IN-WI",199,Spin Spin Sugar,15
2118,Righteous Brothers,Sara,37,Johnson,215.90159,paid,"Winston-Salem, NC",152,Unchained Melody,95
2119,Me First And The Gimme Gimmes,Sara,38,Johnson,64.39138,paid,"Winston-Salem, NC",152,Jonny's Blessing,95
2120,Texas In July,Lily,21,Koch,190.69342,paid,"Chicago-Naperville-Elgin, IL-IN-WI",199,Aurora,15
2121,Alice In Chains,Sara,39,Johnson,230.60853,paid,"Winston-Salem, NC",152,God Smack,95
2122,10 Years,Lily,22,Koch,229.95546,paid,"Chicago-Naperville-Elgin, IL-IN-WI",199,Wasteland,15
2123,Juanes,Lily,23,Koch,233.40363,paid,"Chicago-Naperville-Elgin, IL-IN-WI",199,No Siento Penas,15
2124,Cat Stevens,Sara,43,Johnson,200.202,paid,"Winston-Salem, NC",152,Wild World,95
2125,Passion Pit,Lily,24,Koch,174.75873,paid,"Chicago-Naperville-Elgin, IL-IN-WI",199,Sleepyhead,15
2126,The Temper Trap,Sara,44,Johnson,192.67873,paid,"Winston-Salem, NC",152,Fader,95
2127,OneRepublic,Lily,25,Koch,224.67873,paid,"Chicago-Naperville-Elgin, IL-IN-WI",199,Secrets,15
2128,Diplo,Sara,45,Johnson,96.86159,paid,"Winston-Salem, NC",152,Florida,95
2129,Afro Celt Sound System,Sara,46,Johnson,425.01179,paid,"Winston-Salem, NC",152,Even In My Dreams,95
2130,PeterLicht,Lily,26,Koch,306.80771,paid,"Chicago-Naperville-Elgin, IL-IN-WI",199,Heiterkeit,15
2131,M.A. Numminen,Sara,47,Johnson,166.55628,paid,"Winston-Salem, NC",152,TULENLIEKKI,95
2132,Limp Bizkit,Sara,49,Johnson,214.5171,paid,"Winston-Salem, NC",152,Rollin' (Air Raid Vehicle),95
2133,Downhere,Sara,50,Johnson,230.71302,paid,"Winston-Salem, NC",152,In America (Album Version),95
2134,Roots Manuva,Sara,51,Johnson,233.92608,paid,"Winston-Salem, NC",152,No Love,95
2135,Lykke Li,Sara,52,Johnson,162.19383,paid,"Winston-Salem, NC",152,Let It Fall,95
2136,Plan B,Sara,53,Johnson,222.82404,paid,"Winston-Salem, NC",152,Free,95
2137,Octopus Project,Sara,54,Johnson,498.33751,paid,"Winston-Salem, NC",152,Hypnopaedia,95
2138,OneRepublic,Sara,55,Johnson,224.67873,paid,"Winston-Salem, NC",152,Secrets,95
2139,Gilberto Santa Rosa,Sara,56,Johnson,272.16934,paid,"Winston-Salem, NC",152,La Sigo Amando Tanto,95
2140,Eric Clapton,Sara,57,Johnson,271.80363,paid,"Winston-Salem, NC",152,Tears In Heaven,95
2141,ARRESTED DEVELOPMENT,Sara,58,Johnson,200.98567,paid,"Winston-Salem, NC",152,Fountain Of Youth,95
2142,Future Rock,Sara,60,Johnson,239.90812,paid,"Winston-Salem, NC",152,Gears,95
2143,Steppenwolf,Sara,61,Johnson,208.14322,paid,"Winston-Salem, NC",152,Born To Be Wild,95
2144,Jason Mraz & Colbie Caillat,Sara,62,Johnson,189.6224,paid,"Winston-Salem, NC",152,Lucky (Album Version),95
2145,Leonard Cohen,Sara,63,Johnson,298.57914,paid,"Winston-Salem, NC",152,The Stranger Song,95
2146,Bright Eyes,Ayla,0,Johnson,279.09179,free,"Santa Rosa, CA",135,Kathy with a K's Song,63
2147,The Smiths,Chloe,1,Cuevas,196.67546,free,"San Francisco-Oakland-Hayward, CA",195,The Boy With The Thorn In His Side,49
2148,Quique Gonzalez,Chloe,2,Cuevas,214.20363,free,"San Francisco-Oakland-Hayward, CA",195,Cuando Eramos Reyes,49
2149,Muse,Chloe,3,Cuevas,210.46812,free,"San Francisco-Oakland-Hayward, CA",195,Pink Ego Box,49
2150,Sugarland,Cecilia,0,Owens,247.77098,free,"Atlanta-Sandy Springs-Roswell, GA",5,Just Might (Make Me Believe),6
2151,A Hope For Home,Cecilia,1,Owens,388.38812,free,"Atlanta-Sandy Springs-Roswell, GA",5,Absolution: Of Flight and Failure,6
2152,Mitch Ryder & The Detroit Wheels,Tegan,65,Levine,205.03465,paid,"Portland-South Portland, ME",992,Jenny Take A Ride (LP Version),80
2153,The Spill Canvas,Tegan,66,Levine,358.03383,paid,"Portland-South Portland, ME",992,The TIde (LP Version),80
2154,Mogwai,Tegan,67,Levine,571.19302,paid,"Portland-South Portland, ME",992,Two Rights Make One Wrong,80
2155,Spor,Tegan,68,Levine,380.3424,paid,"Portland-South Portland, ME",992,Way Of The Samurai,80
2156,DJ Dizzy,Tegan,69,Levine,221.1522,paid,"Portland-South Portland, ME",992,Sexy Bitch,80
2157,Erik Hassle,Tegan,70,Levine,183.43138,paid,"Portland-South Portland, ME",992,Hurtful,80
2158,Phoenix,Ryann,2,Smith,207.15057,free,"Palestine, TX",964,Holdin' On Together,92
2159,Arctic Monkeys,Ryann,3,Smith,175.43791,free,"Palestine, TX",964,Mardy Bum,92
2160,tobyMac,Braden,0,Parker,229.69424,free,"Youngstown-Warren-Boardman, OH-PA",801,Burn For You,74
2161,Jadakiss / Swizz Beatz / OJ Da Juiceman,Martin,1,Johnson,191.84281,free,"Minneapolis-St. Paul-Bloomington, MN-WI",996,Who's Real,55
2162,Florence + The Machine,Tucker,0,Garrison,219.66322,free,"Oxnard-Thousand Oaks-Ventura, CA",976,Dog Days Are Over (Radio Edit),40
2163,The White Stripes,Tucker,1,Garrison,160.31302,free,"Oxnard-Thousand Oaks-Ventura, CA",976,Blue Orchid,40
2164,Plus One,Emily,0,Benson,231.8624,paid,"Augusta-Richmond County, GA-SC",887,You (w/o Organ Version),58
2165,Counting Crows,Emily,1,Benson,272.79628,paid,"Augusta-Richmond County, GA-SC",887,Mr. Jones,58
2166,Pickin' On Series,Wyatt,0,Scott,199.41832,free,"Eureka-Arcata-Fortuna, CA",922,A Different City,9
2167,Eminem,Emily,2,Benson,320.83546,paid,"Augusta-Richmond County, GA-SC",887,Hailie's Song,58
2168,Heart,Wyatt,1,Scott,270.18404,free,"Eureka-Arcata-Fortuna, CA",922,Wild Child,9
2169,Sergio Dalma,Emily,3,Benson,269.45261,paid,"Augusta-Richmond County, GA-SC",887,La Vida Pasa,58
2170,AFI,Wyatt,6,Scott,256.86159,free,"Eureka-Arcata-Fortuna, CA",922,The Interview,9
2171,Four Year Strong,Emily,4,Benson,199.88853,paid,"Augusta-Richmond County, GA-SC",887,This Body Pays The Bill$,58
2172,Two Door Cinema Club,Emily,5,Benson,168.09751,paid,"Augusta-Richmond County, GA-SC",887,Undercover Martyn,58
2173,Jim Brickman;Herb Alpert;Bruce Upchurch,Emily,6,Benson,199.54893,paid,"Augusta-Richmond County, GA-SC",887,Rendezvous,58
2174,Dominique A,Emily,7,Benson,153.20771,paid,"Augusta-Richmond County, GA-SC",887,Le Courage Des Oiseaux,58
2175,Pure Ecstasy,Emily,8,Benson,238.94159,paid,"Augusta-Richmond County, GA-SC",887,Voices,58
2176,Juanes,Emily,10,Benson,211.77424,paid,"Augusta-Richmond County, GA-SC",887,Bailala,58
2177,Fountains Of Wayne,Emily,11,Benson,197.40689,paid,"Augusta-Richmond County, GA-SC",887,Stacy's Mom,58
2178,Beastie Boys,Emily,12,Benson,211.722,paid,"Augusta-Richmond County, GA-SC",887,Unite (2009 Digital Remaster),58
2179,The Black Keys,Emily,13,Benson,211.01669,paid,"Augusta-Richmond County, GA-SC",887,Tighten Up,58
2180,LMFAO,Emily,14,Benson,183.74485,paid,"Augusta-Richmond County, GA-SC",887,Yes,58
2181,David Bowie,Emily,15,Benson,174.41914,paid,"Augusta-Richmond County, GA-SC",887,Sorrow (1997 Digital Remaster),58
2182,Ben Folds,Emily,16,Benson,254.17098,paid,"Augusta-Richmond County, GA-SC",887,The Ascent Of Stan,58
2183,Kate Voegele,Emily,17,Benson,222.64118,paid,"Augusta-Richmond County, GA-SC",887,One Way Or Another,58
2184,Relient K,Emily,18,Benson,238.94159,paid,"Augusta-Richmond County, GA-SC",887,Jefferson Aeroplane [Demo],58
2185,Someone Still Loves You Boris Yeltsin,Emily,19,Benson,97.35791,paid,"Augusta-Richmond County, GA-SC",887,Yr Broom (Cd),58
2186,Luis Miguel,Emily,20,Benson,256.13016,paid,"Augusta-Richmond County, GA-SC",887,"Suena (""Some Day"" end title song ""The Hunchback of Notre Dame"")",58
2187,Efecto Mariposa,Emily,21,Benson,254.37995,paid,"Augusta-Richmond County, GA-SC",887,Por quererte,58
2188,Dif Juz,Emily,22,Benson,219.16689,paid,"Augusta-Richmond County, GA-SC",887,A Starting Point,58
2189,Jaci Velasquez,Emily,25,Benson,200.95955,paid,"Augusta-Richmond County, GA-SC",887,Something (Album Version),58
2190,The Methadones,Emily,26,Benson,206.39302,paid,"Augusta-Richmond County, GA-SC",887,Falling Forward,58
2191,SKOLD vs. KMFDM,Emily,27,Benson,254.4322,paid,"Augusta-Richmond County, GA-SC",887,It's Not What,58
2192,Leatherface,Emily,28,Benson,221.09995,paid,"Augusta-Richmond County, GA-SC",887,Broken,58
2193,Scooter,Emily,29,Benson,342.04689,paid,"Augusta-Richmond County, GA-SC",887,Suavemente,58
2194,Kat DeLuna featuring Busta Rhymes,Emily,31,Benson,213.13261,paid,"Augusta-Richmond County, GA-SC",887,Run The Show (featuring Busta Rhymes),58
2195,Boys Like Girls,Emily,32,Benson,232.22812,paid,"Augusta-Richmond County, GA-SC",887,Hero/Heroine,58
2196,Amy Winehouse,Emily,33,Benson,172.82567,paid,"Augusta-Richmond County, GA-SC",887,Monkey Man,58
2197,Bebe And Cece Winans,Emily,34,Benson,281.59955,paid,"Augusta-Richmond County, GA-SC",887,I.O.U. Me,58
2198,Metric,Avery,1,Martinez,171.25832,paid,"Atlanta-Sandy Springs-Roswell, GA",140,Gimme Sympathy,82
2199,Coldplay,Emily,35,Benson,268.38159,paid,"Augusta-Richmond County, GA-SC",887,Yellow,58
2200,Metallica,Avery,2,Martinez,505.52118,paid,"Atlanta-Sandy Springs-Roswell, GA",140,Some Kind Of Monster,82
2201,Ok Go,Emily,36,Benson,230.29506,paid,"Augusta-Richmond County, GA-SC",887,There's A Fire,58
2202,Die Mooskirchner,Emily,37,Benson,166.922,paid,"Augusta-Richmond County, GA-SC",887,Reisende Freunde,58
2203,Method Man,Avery,3,Martinez,229.53751,paid,"Atlanta-Sandy Springs-Roswell, GA",140,Say,82
2204,Deadmau5,Emily,38,Benson,463.04608,paid,"Augusta-Richmond County, GA-SC",887,Slip,58
2205,ZZ Top,Avery,4,Martinez,354.29832,paid,"Atlanta-Sandy Springs-Roswell, GA",140,Tush,82
2206,Stone Temple Pilots,Ava,0,Robinson,310.25587,free,"New Haven-Milford, CT",988,Dead & Bloated (LP Version),50
2207,Jazzamor,Emily,40,Benson,195.5522,paid,"Augusta-Richmond County, GA-SC",887,cherish (the night_ the life_ the moon),58
2208,The Cranberries,Avery,5,Martinez,141.50485,paid,"Atlanta-Sandy Springs-Roswell, GA",140,Carry On,82
2209,Joe Nichols,Emily,41,Benson,232.14975,paid,"Augusta-Richmond County, GA-SC",887,Brokenheartsville,58
2210,Mutemath,Avery,6,Martinez,200.51546,paid,"Atlanta-Sandy Springs-Roswell, GA",140,Spotlight,82
2211,Whiskeytown,Avery,7,Martinez,197.77261,paid,"Atlanta-Sandy Springs-Roswell, GA",140,Mirror_ Mirror,82
2212,Chingy,Emily,42,Benson,266.34404,paid,"Augusta-Richmond County, GA-SC",887,Gettin' It,58
2213,Die Mooskirchner,Jayden,1,Duffy,169.29914,free,"Seattle-Tacoma-Bellevue, WA",921,Frisch und g'sund,76
2214,Keith Sweat,Avery,8,Martinez,56.05832,paid,"Atlanta-Sandy Springs-Roswell, GA",140,Telephone Love (LP Version),82
2215,Digitalism,Avery,9,Martinez,171.96363,paid,"Atlanta-Sandy Springs-Roswell, GA",140,Moonlight,82
2216,Fountains Of Wayne,Emily,43,Benson,197.40689,paid,"Augusta-Richmond County, GA-SC",887,Stacy's Mom,58
2217,Simian Mobile Disco,Avery,10,Martinez,257.35791,paid,"Atlanta-Sandy Springs-Roswell, GA",140,Clock,82
2218,Useless I.D.,Emily,44,Benson,190.98077,paid,"Augusta-Richmond County, GA-SC",887,State Of Fear,58
2219,Ashanti,Emily,45,Benson,232.25424,paid,"Augusta-Richmond County, GA-SC",887,Foolish,58
2220,Markus KrunegÃÂ¥rd,Avery,11,Martinez,185.5473,paid,"Atlanta-Sandy Springs-Roswell, GA",140,Genom tunna tyger,82
2221,Billy Idol,Avery,12,Martinez,335.38567,paid,"Atlanta-Sandy Springs-Roswell, GA",140,Rebel Yell (Acoustic Live on KROQ) (2001 Digital Remaster),82
2222,Abba,Emily,46,Benson,189.962,paid,"Augusta-Richmond County, GA-SC",887,Hasta Manana,58
2223,Santogold,Emily,47,Benson,192.46975,paid,"Augusta-Richmond County, GA-SC",887,Lights Out,58
2224,John Mayer,Avery,13,Martinez,494.34077,paid,"Atlanta-Sandy Springs-Roswell, GA",140,Come Back To Bed,82
2225,Evergreen Terrace,Emily,48,Benson,155.92444,paid,"Augusta-Richmond County, GA-SC",887,Burned Alive By Time,58
2226,Ladytron,Emily,49,Benson,215.11791,paid,"Augusta-Richmond County, GA-SC",887,Ghosts (Toxic Avenger Mix),58
2227,Feist,Emily,50,Benson,184.94649,paid,"Augusta-Richmond County, GA-SC",887,My Moon My Man,58
2228,Hollywood Undead,Avery,15,Martinez,196.41424,paid,"Atlanta-Sandy Springs-Roswell, GA",140,Young,82
2229,Amorphis,Emily,51,Benson,299.07546,paid,"Augusta-Richmond County, GA-SC",887,Towards And Against,58
2230,Drowning Pool,Avery,16,Martinez,201.63873,paid,"Atlanta-Sandy Springs-Roswell, GA",140,Bodies,82
2231,I-Wayne,Avery,17,Martinez,213.86404,paid,"Atlanta-Sandy Springs-Roswell, GA",140,Living In Love,82
2232,Portishead,Avery,18,Martinez,254.04036,paid,"Atlanta-Sandy Springs-Roswell, GA",140,Sour Times,82
2233,Barry Tuckwell/Academy of St Martin-in-the-Fields/Sir Neville Marriner,Avery,19,Martinez,277.15873,paid,"Atlanta-Sandy Springs-Roswell, GA",140,Horn Concerto No. 4 in E flat K495: II. Romance (Andante cantabile),82
2234,Angels and Airwaves,Avery,20,Martinez,302.05342,paid,"Atlanta-Sandy Springs-Roswell, GA",140,The Gift,82
2235,The Crests,Avery,21,Martinez,182.88281,paid,"Atlanta-Sandy Springs-Roswell, GA",140,16 Candles,82
2236,Pet Shop Boys,Avery,27,Martinez,299.02322,paid,"Atlanta-Sandy Springs-Roswell, GA",140,It's A Sin (2001 Digital Remaster),82
2237,Paramore,Avery,29,Martinez,267.65016,paid,"Atlanta-Sandy Springs-Roswell, GA",140,The Only Exception (Album Version),82
2238,Carla Bruni,Avery,30,Martinez,153.20771,paid,"Atlanta-Sandy Springs-Roswell, GA",140,Promises Like Pie-Crust (Album),82
2239,Skillet,Avery,31,Martinez,232.46322,paid,"Atlanta-Sandy Springs-Roswell, GA",140,Comatose (Comes Alive Version),82
2240,Concrete Blonde,Adler,0,Barrera,270.28853,free,"New York-Newark-Jersey City, NY-NJ-PA",942,Bloodletting (The Vampire Song),100
2241,Violeta Parra,Avery,32,Martinez,123.34975,paid,"Atlanta-Sandy Springs-Roswell, GA",140,Parabienes Al Reves,82
2242,Jonathan Coulton,Avery,33,Martinez,208.03873,paid,"Atlanta-Sandy Springs-Roswell, GA",140,Chiron Beta Prime,82
2243,Nirvana,Avery,34,Martinez,219.08853,paid,"Atlanta-Sandy Springs-Roswell, GA",140,Come As You Are,82
2244,Metallica,Avery,35,Martinez,385.43628,paid,"Atlanta-Sandy Springs-Roswell, GA",140,Broken_ Beat & Scarred,82
2245,OneRepublic,Jayden,0,Fox,252.70812,free,"New Orleans-Metairie, LA",955,Someone To Save You,101
